time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/05/10:38:27.868351,7119,1720190307,867801670,imu_link,-0.0011290237307548523,-0.020797157660126686,-0.2972079813480377,0.9545855522155762,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.04895435646176338,0.07768843322992325,-0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.158793568611145,0.5841852426528931,8.954314231872559,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:27.973560,7120,1720190307,970801670,imu_link,0.000339241698384285,-0.017532259225845337,-0.29686468839645386,0.9547585248947144,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.06278928369283676,0.15111997723579407,0.003192675532773137,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",3.1747114658355713,1.173158884048462,9.959878921508789,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.074079,7121,1720190308,73801670,imu_link,0.0011951811611652374,-0.01356006134301424,-0.2969455122947693,0.9547973871231079,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.03511942923069,0.11812899261713028,-0.04044055566191673,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-3.773261785507202,3.160346269607544,12.042834281921387,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.176398,7122,1720190308,176801670,imu_link,0.0012089330703020096,-0.01242060586810112,-0.2966974675655365,0.9548900127410889,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07023885846138,-0.13302814960479736,0.02447717823088169,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.7182605266571045,-0.3256114423274994,9.62947940826416,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.259718,7123,1720190308,259801670,imu_link,-0.002688320353627205,-0.01555345207452774,-0.29652902483940125,0.9548934102058411,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.047890130430459976,-0.021284503862261772,-0.005321125965565443,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.28730419278144836,-1.091755986213684,8.695740699768066,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.362776,7124,1720190308,362801670,imu_link,-0.0002508861944079399,-0.016461772844195366,-0.29635298252105713,0.9549365639686584,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.009578026831150055,0.006385351065546274,-0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.20111294090747833,-0.8236053586006165,10.141838073730469,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.465938,7125,1720190308,465801670,imu_link,0.0039830561727285385,-0.012164302170276642,-0.29614898562431335,0.9550560116767883,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.003192675532773137,-0.02234872803092003,0.021284503862261772,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.1779472827911377,-1.2449848651885986,10.457873344421387,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.569043,7126,1720190308,568801670,imu_link,0.004608074203133583,-0.00878478679805994,-0.29676154255867004,0.9549000859260559,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.11387208849191666,-0.01383492723107338,0.0,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.3503297567367554,-1.1444283723831177,8.561665534973145,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.672920,7127,1720190308,671801670,imu_link,0.003708907403051853,-0.01678898185491562,-0.29586654901504517,0.9550745487213135,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.047890130430459976,-0.21178081631660461,0.020220277830958366,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.8203697204589844,0.5793967843055725,9.59596061706543,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.780422,7128,1720190308,774801670,imu_link,0.00754221435636282,-0.01156773790717125,-0.2954825162887573,0.9552483558654785,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.2447717785835266,-0.12451434880495071,0.04363323003053665,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.35913026332855225,1.5322890281677246,7.752425193786621,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.863599,7129,1720190308,857801670,imu_link,0.01134488545358181,-0.01784587651491165,-0.2966398596763611,0.9547552466392517,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.0872664600610733,-0.12877124547958374,-0.09471604228019714,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",3.0789434909820557,2.7676970958709717,10.78348445892334,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:28.965028,7130,1720190308,960801670,imu_link,0.008832587860524654,-0.03313256800174713,-0.2966059446334839,0.9543841481208801,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.1926247626543045,0.1372850388288498,-0.056403931230306625,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.609679937362671,1.987187385559082,10.266336441040039,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.067515,7131,1720190309,63801670,imu_link,0.0135647589340806,-0.034207817167043686,-0.29725009202957153,0.9540902376174927,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07449576258659363,0.07768843322992325,-0.04150478169322014,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.4939818382263184,0.9481038451194763,9.078812599182129,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.181309,7132,1720190309,166801670,imu_link,0.015709487721323967,-0.030681848526000977,-0.29809385538101196,0.9539139866828918,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.14473462104797363,0.026605628430843353,-0.023412954062223434,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.5905263423919678,-0.17238251864910126,8.063671112060547,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.284371,7133,1720190309,269801670,imu_link,0.01565668359398842,-0.02230285108089447,-0.2980198562145233,0.9541706442832947,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.026605628430843353,0.004256900865584612,0.0521470308303833,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.7054479122161865,1.2114660739898682,10.611102104187012,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.385148,7134,1720190309,372801670,imu_link,0.016611522063612938,-0.018734026700258255,-0.2973417341709137,0.9544427394866943,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.10642251372337341,0.16495490074157715,-0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.3256114423274994,2.011129379272461,10.587160110473633,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.477984,7135,1720190309,475801670,imu_link,0.015764793381094933,-0.013049005530774593,-0.29613587260246277,0.9549265503883362,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01915605366230011,0.2926619350910187,-0.012770702131092548,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.1149216815829277,3.404554843902588,7.762001991271973,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.559338,7136,1720190309,558801670,imu_link,0.014438607729971409,-0.010224015451967716,-0.29630109667778015,0.9549307227134705,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01915605366230011,-0.11600054800510406,0.03618365526199341,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.9345149993896484,-2.8203697204589844,10.606313705444336,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.667703,7137,1720190309,661801670,imu_link,0.007896914146840572,-0.01561975758522749,-0.29586687684059143,0.955068826675415,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.04576168209314346,0.04576168209314346,0.04682590812444687,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.7326257228851318,-1.6615760326385498,10.41956615447998,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.772432,7138,1720190309,764801670,imu_link,0.009030145592987537,-0.012951276265084743,-0.29529455304145813,0.9552757740020752,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.03618365526199341,0.015963377431035042,0.017027603462338448,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.7134721279144287,-0.689530074596405,8.920795440673828,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.868100,7139,1720190309,867801670,imu_link,0.009270386770367622,-0.009234728291630745,-0.2949422299861908,0.955425500869751,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.061725057661533356,-0.12770701944828033,-0.03618365526199341,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.097320795059204,1.2737152576446533,8.034940719604492,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:29.970226,7140,1720190309,965856983,imu_link,0.008899621665477753,-0.007772158831357956,-0.29463261365890503,0.9555375576019287,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.1223858892917633,0.037247881293296814,0.007449576165527105,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.470816135406494,-0.7852981686592102,10.520122528076172,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.075874,7141,1720190310,68856983,imu_link,0.007090081460773945,-0.014510748907923698,-0.2930370569229126,0.9559646844863892,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.025541404262185097,-0.10216561704874039,0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.07661445438861847,3.9264907836914062,11.262324333190918,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.162606,7142,1720190310,151856983,imu_link,0.006383839994668961,-0.017639916390180588,-0.2930953800678253,0.9558991193771362,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.1383492648601532,-0.011706477031111717,0.04150478169322014,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-3.3231520652770996,0.49799394607543945,9.931148529052734,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.266046,7143,1720190310,254856983,imu_link,0.0031300410628318787,-0.021649403497576714,-0.2922861576080322,0.9560806751251221,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01915605366230011,-0.18517518043518066,0.03299098089337349,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.499546527862549,-1.259350061416626,9.500192642211914,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.362355,7144,1720190310,357856983,imu_link,-0.004762386903166771,-0.030894212424755096,-0.29168710112571716,0.9560028910636902,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.003192675532773137,-0.07130308449268341,0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.6759412288665771,1.3455413579940796,9.543288230895996,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.466815,7145,1720190310,460856983,imu_link,-0.0061527881771326065,-0.029863864183425903,-0.2910324037075043,0.95622718334198,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.03831210732460022,-0.04044055566191673,-0.018091827630996704,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.10534487664699554,1.53707754611969,8.62391471862793,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.568962,7146,1720190310,563856983,imu_link,-0.00920981727540493,-0.023832838982343674,-0.29083842039108276,0.956430971622467,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.09897294640541077,0.02766985446214676,0.02766985446214676,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.646434485912323,-2.82515811920166,10.070012092590332,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.671541,7147,1720190310,666856983,imu_link,-0.009001181460916996,-0.012557857669889927,-0.2890246510505676,0.9571969509124756,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.10535828769207001,0.17772559821605682,0.03299098089337349,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.2066776752471924,-2.518700122833252,9.715670585632324,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.774746,7148,1720190310,769856983,imu_link,-0.011713973246514797,-0.008000683039426804,-0.2883743941783905,0.9574126601219177,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.047890130430459976,0.17985405027866364,0.037247881293296814,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.173158884048462,-0.6177040338516235,12.15296745300293,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.858015,7149,1720190310,852856983,imu_link,-0.015105591155588627,0.003821268677711487,-0.28710463643074036,0.9577724933624268,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.031926754862070084,0.2766985297203064,0.0691746324300766,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",3.3901896476745605,0.31124621629714966,12.57913589477539,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:30.960478,7150,1720190310,955856983,imu_link,-0.01531245093792677,0.007202543318271637,-0.28614991903305054,0.958035409450531,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.11812899261713028,-0.14367039501667023,0.06066083535552025,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.1109095811843872,-0.9145850539207458,9.399636268615723,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.064162,7151,1720190311,58856983,imu_link,-0.014555594883859158,-0.0029137106612324715,-0.28414034843444824,0.9586677551269531,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.04576168209314346,-0.30436837673187256,0.04150478169322014,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.5897499322891235,-1.1971008777618408,9.222464561462402,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.167262,7152,1720190311,161856983,imu_link,-0.013817409053444862,-0.0122642507776618,-0.2828535735607147,0.9589851498603821,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.003192675532773137,-0.20645968616008759,0.020220277830958366,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.8236053586006165,0.44532153010368347,11.013327598571777,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.269669,7153,1720190311,264856983,imu_link,-0.008424419909715652,-0.013405260629951954,-0.2826295495033264,0.9590984582901001,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.03937632963061333,0.07236731052398682,0.008513801731169224,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.07182604819536209,-1.3120225667953491,9.749189376831055,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.372892,7154,1720190311,367856983,imu_link,-0.009369651786983013,-0.010660781525075436,-0.2848617136478424,0.9584635496139526,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.21390925347805023,0.21284502744674683,-0.006385351065546274,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.8100165128707886,1.1683704853057861,7.829039573669434,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.455787,7155,1720190311,450856983,imu_link,-0.006082122214138508,-0.00780893862247467,-0.28403034806251526,0.9587641954421997,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.020220277830958366,-0.14367039501667023,0.023412954062223434,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.2537853717803955,0.9624691009521484,9.059659004211426,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.558980,7156,1720190311,553856983,imu_link,-0.006796124391257763,-0.004515988752245903,-0.2843063175678253,0.9586987495422363,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.06278928369283676,0.09045914560556412,-0.004256900865584612,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.7142484188079834,0.8619126081466675,8.585607528686523,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.667978,7157,1720190311,656856983,imu_link,-0.004488791339099407,-0.007571629248559475,-0.28304383158683777,0.9590665698051453,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.0,0.17134025692939758,-0.018091827630996704,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.6615760326385498,1.2018892765045166,8.772355079650879,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.766067,7158,1720190311,759856983,imu_link,-0.006855016574263573,-0.0064949048683047295,-0.2838287055492401,0.9588285088539124,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.06704618781805038,-0.13089969754219055,-0.01915605366230011,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.014365210197865963,0.5219359993934631,10.769119262695312,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.868389,7159,1720190311,862856983,imu_link,-0.0026056235656142235,0.0029183179140090942,-0.2831987142562866,0.9590532779693604,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.16282644867897034,-0.08833068609237671,0.01915605366230011,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.7326257228851318,0.023942016065120697,7.915230751037598,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:31.971468,7160,1720190311,965856983,imu_link,-0.0014884769916534424,-4.135165363550186e-05,-0.2815755009651184,0.959537923336029,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.12557856738567352,-0.04150478169322014,0.026605628430843353,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.9816226959228516,-3.6774938106536865,9.208099365234375,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.075276,7161,1720190312,68856983,imu_link,-0.0026813680306077003,-0.002926892600953579,-0.2802835702896118,0.9599090218544006,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.04150478169322014,-0.047890130430459976,0.012770702131092548,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.0103530883789062,-1.5705963373184204,10.730812072753906,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.158903,7162,1720190312,151856983,imu_link,-0.005072910338640213,-0.005248646251857281,-0.28041061758995056,0.959852397441864,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.030862528830766678,0.17878982424736023,0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.4357447028160095,0.42616790533065796,11.535264015197754,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.262269,7163,1720190312,254856983,imu_link,-0.005012876354157925,-0.003002045676112175,-0.2788286507129669,0.9603230953216553,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07981688529253006,0.2458360195159912,-0.011706477031111717,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.9632453918457031,1.015141487121582,9.390059471130371,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.365583,7164,1720190312,357856983,imu_link,-0.006021106615662575,-0.0023245681077241898,-0.27926650643348694,0.9601919651031494,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.09365181624889374,-0.1372850388288498,0.02766985446214676,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.900996208190918,2.7054479122161865,9.208099365234375,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.472790,7165,1720190312,466402475,imu_link,-0.011347422376275063,-0.002421176992356777,-0.2777716815471649,0.9605770707130432,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.11387208849191666,0.17772559821605682,0.04895435646176338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.181959331035614,0.009576806798577309,8.226476669311523,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.575558,7166,1720190312,569402475,imu_link,-0.009698422625660896,0.004644997417926788,-0.27641555666923523,0.9609780311584473,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.10961519181728363,-0.18304672837257385,-0.021284503862261772,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.12449848651885986,-0.7805097699165344,8.47547435760498,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.674500,7167,1720190312,672402475,imu_link,-0.011973533779382706,0.004577118903398514,-0.27657800912857056,0.9609059691429138,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.0862022414803505,-0.12664279341697693,0.07130308449268341,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.1300631761550903,-2.671929121017456,8.073247909545898,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.755420,7168,1720190312,755402475,imu_link,-0.009337339550256729,0.00040475931018590927,-0.275543749332428,0.9612430930137634,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.02234872803092003,0.09365181624889374,-0.001064225216396153,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.31603461503982544,-0.21547815203666687,8.7484130859375,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:32.858145,7169,1720190312,858402475,imu_link,-0.012788518331944942,-0.008572849445044994,-0.27510735392570496,0.9612902402877808,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.009578026831150055,-0.21284502744674683,0.017027603462338448,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.8619126081466675,-0.37828385829925537,9.318233489990234,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
